"pptID","fileName","age","gender","nationality","firstLang","highestEdu","condition","videoCond","questionCond","trial","clipName","question","response","answer","RT","answerNum","variance","lowVariance"
5812,"/home/madeleine/Projects/PLY001/data/58128735894_data2.csv",33,"female","American","English","AssociateDegree",2,"skeleton","specific",105,"turnTaking2","leftAngry",1,"disagree",2365,1,0.917748917748917,0
5812,"/home/madeleine/Projects/PLY001/data/58128735894_data2.csv",33,"female","American","English","AssociateDegree",2,"skeleton","specific",106,"turnTaking2","rightAngry",1,"disagree",2365,1,0.917748917748917,0
5812,"/home/madeleine/Projects/PLY001/data/58128735894_data2.csv",33,"female","American","English","AssociateDegree",2,"skeleton","specific",107,"turnTaking2","leftAmused",2,"neutral",3432,2,0.917748917748917,0
5812,"/home/madeleine/Projects/PLY001/data/58128735894_data2.csv",33,"female","American","English","AssociateDegree",2,"skeleton","specific",108,"turnTaking2","rightAmused",2,"neutral",3432,2,0.917748917748917,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",1,"independent1TryStopOther","openBox",NA,NA,20037,NA,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",2,"independent1TryStopOther","age",11,NA,2918,11,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",3,"independent1TryStopOther","gettingOnWell",0,"yes",3301,0,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",4,"independent1TryStopOther","relationshipBetweenCharacters",1,"neutral",1382,1,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",5,"independent1TryStopOther","workingTogether",1,"notsure",2619,1,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",6,"independent1TryStopOther","leftDominant",3,"agree",2655,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",7,"independent1TryStopOther","rightDominant",2,"neutral",2655,2,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",8,"independent1TryStopOther","leftCooperative",4,"stronglyAgree",3035,4,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",9,"independent1TryStopOther","rightCooperative",3,"agree",3035,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",10,"independent1TryStopOther","leftCompetitive",1,"disagree",3419,1,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",11,"independent1TryStopOther","rightCompetitive",1,"disagree",3419,1,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",12,"independent1TryStopOther","leftFriendly",3,"agree",1996,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",13,"independent1TryStopOther","rightFriendly",2,"neutral",1996,2,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",14,"independent1TryStopOther","leftAggressive",2,"neutral",3566,2,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",15,"independent1TryStopOther","rightAggressive",1,"disagree",3566,1,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",16,"independent1TryStopOther","leftEngaged",3,"agree",3693,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",17,"independent1TryStopOther","rightEngaged",2,"neutral",3693,2,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",18,"independent1TryStopOther","leftFearful",1,"disagree",7673,1,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",19,"independent1TryStopOther","rightFearful",1,"disagree",7673,1,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",20,"independent1TryStopOther","leftSad",2,"neutral",12400,2,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",21,"independent1TryStopOther","rightSad",3,"agree",12400,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",22,"independent1TryStopOther","leftContent",2,"neutral",4619,2,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",23,"independent1TryStopOther","rightContent",3,"agree",4619,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",24,"independent1TryStopOther","leftAngry",3,"agree",7064,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",25,"independent1TryStopOther","rightAngry",2,"neutral",7064,2,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",26,"independent1TryStopOther","leftAmused",3,"agree",3082,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",27,"independent1TryStopOther","rightAmused",3,"agree",3082,3,0.779220779220779,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",28,"1PushesHand","openBox",NA,NA,29670,NA,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",29,"1PushesHand","age",10,NA,3788,10,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",30,"1PushesHand","gettingOnWell",0,"yes",2215,0,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",31,"1PushesHand","relationshipBetweenCharacters",0,"friends",1710,0,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",32,"1PushesHand","workingTogether",0,"yes",1549,0,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",33,"1PushesHand","leftDominant",3,"agree",3726,3,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",34,"1PushesHand","rightDominant",2,"neutral",3726,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",35,"1PushesHand","leftCooperative",2,"neutral",3206,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",36,"1PushesHand","rightCooperative",2,"neutral",3206,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",37,"1PushesHand","leftCompetitive",3,"agree",1918,3,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",38,"1PushesHand","rightCompetitive",2,"neutral",1918,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",39,"1PushesHand","leftFriendly",2,"neutral",2097,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",40,"1PushesHand","rightFriendly",3,"agree",2097,3,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",41,"1PushesHand","leftAggressive",1,"disagree",3532,1,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",42,"1PushesHand","rightAggressive",1,"disagree",3532,1,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",43,"1PushesHand","leftEngaged",3,"agree",43490,3,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",44,"1PushesHand","rightEngaged",2,"neutral",43490,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",45,"1PushesHand","leftFearful",2,"neutral",2439,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",46,"1PushesHand","rightFearful",1,"disagree",2439,1,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",47,"1PushesHand","leftSad",1,"disagree",2156,1,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",48,"1PushesHand","rightSad",0,"stronglyDisagree",2156,0,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",49,"1PushesHand","leftContent",3,"agree",4099,3,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",50,"1PushesHand","rightContent",4,"stronglyAgree",4099,4,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",51,"1PushesHand","leftAngry",0,"stronglyDisagree",2385,0,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",52,"1PushesHand","rightAngry",0,"stronglyDisagree",2385,0,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",53,"1PushesHand","leftAmused",3,"agree",2156,3,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",54,"1PushesHand","rightAmused",2,"neutral",2156,2,1.22943722943723,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",55,"1PushBothExcited","openBox",NA,NA,16228,NA,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",56,"1PushBothExcited","age",13,NA,2333,13,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",57,"1PushBothExcited","gettingOnWell",2,"no",3320,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",58,"1PushBothExcited","relationshipBetweenCharacters",2,"notFriends",2190,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",59,"1PushBothExcited","workingTogether",2,"no",1850,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",60,"1PushBothExcited","leftDominant",1,"disagree",5562,1,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",61,"1PushBothExcited","rightDominant",4,"stronglyAgree",5562,4,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",62,"1PushBothExcited","leftCooperative",NA,NA,293,NA,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",63,"1PushBothExcited","rightCooperative",NA,NA,293,NA,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",64,"1PushBothExcited","leftCompetitive",3,"agree",3389,3,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",65,"1PushBothExcited","rightCompetitive",2,"neutral",3389,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",66,"1PushBothExcited","leftFriendly",1,"disagree",3057,1,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",67,"1PushBothExcited","rightFriendly",3,"agree",3057,3,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",68,"1PushBothExcited","leftAggressive",2,"neutral",2954,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",69,"1PushBothExcited","rightAggressive",4,"stronglyAgree",2954,4,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",70,"1PushBothExcited","leftEngaged",0,"stronglyDisagree",3828,0,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",71,"1PushBothExcited","rightEngaged",3,"agree",3828,3,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",72,"1PushBothExcited","leftFearful",4,"stronglyAgree",4755,4,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",73,"1PushBothExcited","rightFearful",2,"neutral",4755,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",74,"1PushBothExcited","leftSad",2,"neutral",5338,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",75,"1PushBothExcited","rightSad",0,"stronglyDisagree",5338,0,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",76,"1PushBothExcited","leftContent",1,"disagree",3106,1,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",77,"1PushBothExcited","rightContent",3,"agree",3106,3,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",78,"1PushBothExcited","leftAngry",1,"disagree",2357,1,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",79,"1PushBothExcited","rightAngry",2,"neutral",2357,2,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",80,"1PushBothExcited","leftAmused",0,"stronglyDisagree",2919,0,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",81,"1PushBothExcited","rightAmused",3,"agree",2919,3,1.73421052631579,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",82,"togetherAndCrocodile","openBox",NA,NA,26484,NA,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",83,"togetherAndCrocodile","age",11,NA,1959,11,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",84,"togetherAndCrocodile","gettingOnWell",0,"yes",1542,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",85,"togetherAndCrocodile","relationshipBetweenCharacters",0,"friends",2055,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",86,"togetherAndCrocodile","workingTogether",0,"yes",2387,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",87,"togetherAndCrocodile","leftDominant",4,"stronglyAgree",3144,4,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",88,"togetherAndCrocodile","rightDominant",3,"agree",3144,3,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",89,"togetherAndCrocodile","leftCooperative",2,"neutral",1860,2,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",90,"togetherAndCrocodile","rightCooperative",2,"neutral",1860,2,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",91,"togetherAndCrocodile","leftCompetitive",4,"stronglyAgree",2171,4,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",92,"togetherAndCrocodile","rightCompetitive",3,"agree",2171,3,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",93,"togetherAndCrocodile","leftFriendly",4,"stronglyAgree",1968,4,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",94,"togetherAndCrocodile","rightFriendly",4,"stronglyAgree",1968,4,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",95,"togetherAndCrocodile","leftAggressive",3,"agree",2983,3,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",96,"togetherAndCrocodile","rightAggressive",2,"neutral",2983,2,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",97,"togetherAndCrocodile","leftEngaged",4,"stronglyAgree",2177,4,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",98,"togetherAndCrocodile","rightEngaged",3,"agree",2177,3,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",99,"togetherAndCrocodile","leftFearful",0,"stronglyDisagree",3106,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",100,"togetherAndCrocodile","rightFearful",0,"stronglyDisagree",3106,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",101,"togetherAndCrocodile","leftSad",0,"stronglyDisagree",3343,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",102,"togetherAndCrocodile","rightSad",0,"stronglyDisagree",3343,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",103,"togetherAndCrocodile","leftContent",3,"agree",2454,3,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",104,"togetherAndCrocodile","rightContent",2,"neutral",2454,2,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",105,"togetherAndCrocodile","leftAngry",0,"stronglyDisagree",3583,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",106,"togetherAndCrocodile","rightAngry",0,"stronglyDisagree",3583,0,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",107,"togetherAndCrocodile","leftAmused",3,"agree",3134,3,2.49350649350649,0
5840,"/home/madeleine/Projects/PLY001/data/58406524305_data2.csv",23,"female","American","English","AssociateDegree",2,"skeleton","specific",108,"togetherAndCrocodile","rightAmused",4,"stronglyAgree",3134,4,2.49350649350649,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",1,"togetherAndTalk","openBox",NA,NA,89122,NA,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",2,"togetherAndTalk","age",NA,NA,10259,NA,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",3,"togetherAndTalk","gettingOnWell",0,"yes",3909,0,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",4,"togetherAndTalk","relationshipBetweenCharacters",0,"friends",3372,0,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",5,"togetherAndTalk","workingTogether",1,"notsure",6292,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",6,"togetherAndTalk","leftDominant",1,"disagree",8504,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",7,"togetherAndTalk","rightDominant",1,"disagree",8504,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",8,"togetherAndTalk","leftCooperative",2,"neutral",5483,2,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",9,"togetherAndTalk","rightCooperative",2,"neutral",5483,2,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",10,"togetherAndTalk","leftCompetitive",3,"agree",4713,3,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",11,"togetherAndTalk","rightCompetitive",3,"agree",4713,3,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",12,"togetherAndTalk","leftFriendly",3,"agree",4835,3,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",13,"togetherAndTalk","rightFriendly",3,"agree",4835,3,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",14,"togetherAndTalk","leftAggressive",1,"disagree",4499,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",15,"togetherAndTalk","rightAggressive",1,"disagree",4499,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",16,"togetherAndTalk","leftEngaged",3,"agree",5852,3,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",17,"togetherAndTalk","rightEngaged",3,"agree",5852,3,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",18,"togetherAndTalk","leftFearful",1,"disagree",5621,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",19,"togetherAndTalk","rightFearful",1,"disagree",5621,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",20,"togetherAndTalk","leftSad",1,"disagree",9812,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",21,"togetherAndTalk","rightSad",1,"disagree",9812,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",22,"togetherAndTalk","leftContent",1,"disagree",4500,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",23,"togetherAndTalk","rightContent",1,"disagree",4500,1,0.917748917748917,0
5867,"/home/madeleine/Projects/PLY001/data/58671069022_data.csv",37,"male","American","English","MastersDegree",4,"full","specific",24,"togetherAndTalk","leftAngry",1,"disagree",4037,1,0.917748917748917,0
